surah_index,surah_name_en,surah_name_ar,verse_index,text_rasm,text_normalized,abjad_value,juz_index,revelation_place,revelation_type,page_number
2,al-Baqarah,البقرة,55,وَإِذْ قُلْتُمْ يَٰمُوسَىٰ لَن نُّؤْمِنَ لَكَ حَتَّىٰ نَرَى ٱللَّهَ جَهْرَةًۭ فَأَخَذَتْكُمُ ٱلصَّٰعِقَةُ وَأَنتُمْ تَنظُرُونَ,واذ قلتم يموسي لن نؤمن لك حتي نري الله جهرهۭ فاخذتكم الصعقه وانتم تنظرون,6870,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,56,ثُمَّ بَعَثْنَٰكُم مِّنۢ بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُونَ,ثم بعثنكم منۢ بعد موتكم لعلكم تشكرون,3060,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,57,وَظَلَّلْنَا عَلَيْكُمُ ٱلْغَمَامَ وَأَنزَلْنَا عَلَيْكُمُ ٱلْمَنَّ وَٱلسَّلْوَىٰ ۖ كُلُوا۟ مِن طَيِّبَٰتِ مَا رَزَقْنَٰكُمْ ۖ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوٓا۟ أَنفُسَهُمْ يَظْلِمُونَ,وظللنا عليكم الغمام وانزلنا عليكم المن والسلوي ۖ كلوا۟ من طيبت ما رزقنكم ۖ وما ظلمونا ولكن كانوا۟ انفسهم يظلمون,6434,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,58,وَإِذْ قُلْنَا ٱدْخُلُوا۟ هَٰذِهِ ٱلْقَرْيَةَ فَكُلُوا۟ مِنْهَا حَيْثُ شِئْتُمْ رَغَدًۭا وَٱدْخُلُوا۟ ٱلْبَابَ سُجَّدًۭا وَقُولُوا۟ حِطَّةٌۭ نَّغْفِرْ لَكُمْ خَطَٰيَٰكُمْ ۚ وَسَنَزِيدُ ٱلْمُحْسِنِينَ,واذ قلنا ادخلوا۟ هذه القريه فكلوا۟ منها حيث شئتم رغدۭا وادخلوا۟ الباب سجدۭا وقولوا۟ حطهۭ نغفر لكم خطيكم ۚ وسنزيد المحسنين,8690,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,59,فَبَدَّلَ ٱلَّذِينَ ظَلَمُوا۟ قَوْلًا غَيْرَ ٱلَّذِى قِيلَ لَهُمْ فَأَنزَلْنَا عَلَى ٱلَّذِينَ ظَلَمُوا۟ رِجْزًۭا مِّنَ ٱلسَّمَآءِ بِمَا كَانُوا۟ يَفْسُقُونَ,فبدل الذين ظلموا۟ قولا غير الذي قيل لهم فانزلنا علي الذين ظلموا۟ رجزۭا من السماء بما كانوا۟ يفسقون,7145,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,60,۞ وَإِذِ ٱسْتَسْقَىٰ مُوسَىٰ لِقَوْمِهِۦ فَقُلْنَا ٱضْرِب بِّعَصَاكَ ٱلْحَجَرَ ۖ فَٱنفَجَرَتْ مِنْهُ ٱثْنَتَا عَشْرَةَ عَيْنًۭا ۖ قَدْ عَلِمَ كُلُّ أُنَاسٍۢ مَّشْرَبَهُمْ ۖ كُلُوا۟ وَٱشْرَبُوا۟ مِن رِّزْقِ ٱللَّهِ وَلَا تَعْثَوْا۟ فِى ٱلْأَرْضِ مُفْسِدِينَ,۞ واذ استسقي موسي لقومهۦ فقلنا اضرب بعصاك الحجر ۖ فانفجرت منه اثنتا عشره عينۭا ۖ قد علم كل اناسۢ مشربهم ۖ كلوا۟ واشربوا۟ من رزق الله ولا تعثوا۟ في الارض مفسدين,10300,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,61,وَإِذْ قُلْتُمْ يَٰمُوسَىٰ لَن نَّصْبِرَ عَلَىٰ طَعَامٍۢ وَٰحِدٍۢ فَٱدْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنۢبِتُ ٱلْأَرْضُ مِنۢ بَقْلِهَا وَقِثَّآئِهَا وَفُومِهَا وَعَدَسِهَا وَبَصَلِهَا ۖ قَالَ أَتَسْتَبْدِلُونَ ٱلَّذِى هُوَ أَدْنَىٰ بِٱلَّذِى هُوَ خَيْرٌ ۚ ٱهْبِطُوا۟ مِصْرًۭا فَإِنَّ لَكُم مَّا سَأَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ ٱلذِّلَّةُ وَٱلْمَسْكَنَةُ وَبَآءُو بِغَضَبٍۢ مِّنَ ٱللَّهِ ۗ ذَٰلِكَ بِأَنَّهُمْ كَانُوا۟ يَكْفُرُونَ بِـَٔايَٰتِ ٱللَّهِ وَيَقْتُلُونَ ٱلنَّبِيِّۦنَ بِغَيْرِ ٱلْحَقِّ ۗ ذَٰلِكَ بِمَا عَصَوا۟ وَّكَانُوا۟ يَعْتَدُونَ,واذ قلتم يموسي لن نصبر علي طعامۢ وحدۢ فادع لنا ربك يخرج لنا مما تنۢبت الارض منۢ بقلها وقثائها وفومها وعدسها وبصلها ۖ قال اتستبدلون الذي هو ادني بالذي هو خير ۚ اهبطوا۟ مصرۭا فان لكم ما سالتم ۗ وضربت عليهم الذله والمسكنه وباءو بغضبۢ من الله ۗ ذلك بانهم كانوا۟ يكفرون بايت الله ويقتلون النبيۦن بغير الحق ۗ ذلك بما عصوا۟ وكانوا۟ يعتدون,21230,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,62,إِنَّ ٱلَّذِينَ ءَامَنُوا۟ وَٱلَّذِينَ هَادُوا۟ وَٱلنَّصَٰرَىٰ وَٱلصَّٰبِـِٔينَ مَنْ ءَامَنَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْءَاخِرِ وَعَمِلَ صَٰلِحًۭا فَلَهُمْ أَجْرُهُمْ عِندَ رَبِّهِمْ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,ان الذين ءامنوا۟ والذين هادوا۟ والنصري والصبين من ءامن بالله واليوم الءاخر وعمل صلحۭا فلهم اجرهم عند ربهم ولا خوف عليهم ولا هم يحزنون,5648,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,63,وَإِذْ أَخَذْنَا مِيثَٰقَكُمْ وَرَفَعْنَا فَوْقَكُمُ ٱلطُّورَ خُذُوا۟ مَآ ءَاتَيْنَٰكُم بِقُوَّةٍۢ وَٱذْكُرُوا۟ مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ,واذ اخذنا ميثقكم ورفعنا فوقكم الطور خذوا۟ ما ءاتينكم بقوهۢ واذكروا۟ ما فيه لعلكم تتقون,7867,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,64,ثُمَّ تَوَلَّيْتُم مِّنۢ بَعْدِ ذَٰلِكَ ۖ فَلَوْلَا فَضْلُ ٱللَّهِ عَلَيْكُمْ وَرَحْمَتُهُۥ لَكُنتُم مِّنَ ٱلْخَٰسِرِينَ,ثم توليتم منۢ بعد ذلك ۖ فلولا فضل الله عليكم ورحمتهۥ لكنتم من الخسرين,5875,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,65,وَلَقَدْ عَلِمْتُمُ ٱلَّذِينَ ٱعْتَدَوْا۟ مِنكُمْ فِى ٱلسَّبْتِ فَقُلْنَا لَهُمْ كُونُوا۟ قِرَدَةً خَٰسِـِٔينَ,ولقد علمتم الذين اعتدوا۟ منكم في السبت فقلنا لهم كونوا۟ قرده خسين,4174,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,66,فَجَعَلْنَٰهَا نَكَٰلًۭا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةًۭ لِّلْمُتَّقِينَ,فجعلنها نكلۭا لما بين يديها وما خلفها وموعظهۭ للمتقين,2953,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,67,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِۦٓ إِنَّ ٱللَّهَ يَأْمُرُكُمْ أَن تَذْبَحُوا۟ بَقَرَةًۭ ۖ قَالُوٓا۟ أَتَتَّخِذُنَا هُزُوًۭا ۖ قَالَ أَعُوذُ بِٱللَّهِ أَنْ أَكُونَ مِنَ ٱلْجَٰهِلِينَ,واذ قال موسي لقومهۦ ان الله يامركم ان تذبحوا۟ بقرهۭ ۖ قالوا۟ اتتخذنا هزوۭا ۖ قال اعوذ بالله ان اكون من الجهلين,6670,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,68,قَالُوا۟ ٱدْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِىَ ۚ قَالَ إِنَّهُۥ يَقُولُ إِنَّهَا بَقَرَةٌۭ لَّا فَارِضٌۭ وَلَا بِكْرٌ عَوَانٌۢ بَيْنَ ذَٰلِكَ ۖ فَٱفْعَلُوا۟ مَا تُؤْمَرُونَ,قالوا۟ ادع لنا ربك يبين لنا ما هي ۚ قال انهۥ يقول انها بقرهۭ لا فارضۭ ولا بكر عوانۢ بين ذلك ۖ فافعلوا۟ ما تؤمرون,4737,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,69,قَالُوا۟ ٱدْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا لَوْنُهَا ۚ قَالَ إِنَّهُۥ يَقُولُ إِنَّهَا بَقَرَةٌۭ صَفْرَآءُ فَاقِعٌۭ لَّوْنُهَا تَسُرُّ ٱلنَّٰظِرِينَ,قالوا۟ ادع لنا ربك يبين لنا ما لونها ۚ قال انهۥ يقول انها بقرهۭ صفراء فاقعۭ لونها تسر النظرين,4115,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,70,قَالُوا۟ ٱدْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِىَ إِنَّ ٱلْبَقَرَ تَشَٰبَهَ عَلَيْنَا وَإِنَّآ إِن شَآءَ ٱللَّهُ لَمُهْتَدُونَ,قالوا۟ ادع لنا ربك يبين لنا ما هي ان البقر تشبه علينا وانا ان شاء الله لمهتدون,2989,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,71,قَالَ إِنَّهُۥ يَقُولُ إِنَّهَا بَقَرَةٌۭ لَّا ذَلُولٌۭ تُثِيرُ ٱلْأَرْضَ وَلَا تَسْقِى ٱلْحَرْثَ مُسَلَّمَةٌۭ لَّا شِيَةَ فِيهَا ۚ قَالُوا۟ ٱلْـَٰٔنَ جِئْتَ بِٱلْحَقِّ ۚ فَذَبَحُوهَا وَمَا كَادُوا۟ يَفْعَلُونَ,قال انهۥ يقول انها بقرهۭ لا ذلولۭ تثير الارض ولا تسقي الحرث مسلمهۭ لا شيه فيها ۚ قالوا۟ الن جئت بالحق ۚ فذبحوها وما كادوا۟ يفعلون,7489,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,72,وَإِذْ قَتَلْتُمْ نَفْسًۭا فَٱدَّٰرَْٰٔتُمْ فِيهَا ۖ وَٱللَّهُ مُخْرِجٌۭ مَّا كُنتُمْ تَكْتُمُونَ,واذ قتلتم نفسۭا فادرتم فيها ۖ والله مخرجۭ ما كنتم تكتمون,5071,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,73,فَقُلْنَا ٱضْرِبُوهُ بِبَعْضِهَا ۚ كَذَٰلِكَ يُحْىِ ٱللَّهُ ٱلْمَوْتَىٰ وَيُرِيكُمْ ءَايَٰتِهِۦ لَعَلَّكُمْ تَعْقِلُونَ,فقلنا اضربوه ببعضها ۚ كذلك يحي الله الموتي ويريكم ءايتهۦ لعلكم تعقلون,5055,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,74,ثُمَّ قَسَتْ قُلُوبُكُم مِّنۢ بَعْدِ ذَٰلِكَ فَهِىَ كَٱلْحِجَارَةِ أَوْ أَشَدُّ قَسْوَةًۭ ۚ وَإِنَّ مِنَ ٱلْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ ٱلْأَنْهَٰرُ ۚ وَإِنَّ مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ ٱلْمَآءُ ۚ وَإِنَّ مِنْهَا لَمَا يَهْبِطُ مِنْ خَشْيَةِ ٱللَّهِ ۗ وَمَا ٱللَّهُ بِغَٰفِلٍ عَمَّا تَعْمَلُونَ,ثم قست قلوبكم منۢ بعد ذلك فهي كالحجاره او اشد قسوهۭ ۚ وان من الحجاره لما يتفجر منه الانهر ۚ وان منها لما يشقق فيخرج منه الماء ۚ وان منها لما يهبط من خشيه الله ۗ وما الله بغفل عما تعملون,9649,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,75,۞ أَفَتَطْمَعُونَ أَن يُؤْمِنُوا۟ لَكُمْ وَقَدْ كَانَ فَرِيقٌۭ مِّنْهُمْ يَسْمَعُونَ كَلَٰمَ ٱللَّهِ ثُمَّ يُحَرِّفُونَهُۥ مِنۢ بَعْدِ مَا عَقَلُوهُ وَهُمْ يَعْلَمُونَ,۞ افتطمعون ان يؤمنوا۟ لكم وقد كان فريقۭ منهم يسمعون كلم الله ثم يحرفونهۥ منۢ بعد ما عقلوه وهم يعلمون,3576,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,76,وَإِذَا لَقُوا۟ ٱلَّذِينَ ءَامَنُوا۟ قَالُوٓا۟ ءَامَنَّا وَإِذَا خَلَا بَعْضُهُمْ إِلَىٰ بَعْضٍۢ قَالُوٓا۟ أَتُحَدِّثُونَهُم بِمَا فَتَحَ ٱللَّهُ عَلَيْكُمْ لِيُحَآجُّوكُم بِهِۦ عِندَ رَبِّكُمْ ۚ أَفَلَا تَعْقِلُونَ,واذا لقوا۟ الذين ءامنوا۟ قالوا۟ ءامنا واذا خلا بعضهم الي بعضۢ قالوا۟ اتحدثونهم بما فتح الله عليكم ليحاجوكم بهۦ عند ربكم ۚ افلا تعقلون,8333,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,77,أَوَلَا يَعْلَمُونَ أَنَّ ٱللَّهَ يَعْلَمُ مَا يُسِرُّونَ وَمَا يُعْلِنُونَ,اولا يعلمون ان الله يعلم ما يسرون وما يعلنون,1141,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,78,وَمِنْهُمْ أُمِّيُّونَ لَا يَعْلَمُونَ ٱلْكِتَٰبَ إِلَّآ أَمَانِىَّ وَإِنْ هُمْ إِلَّا يَظُنُّونَ,ومنهم اميون لا يعلمون الكتب الا اماني وان هم الا يظنون,2222,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,79,فَوَيْلٌۭ لِّلَّذِينَ يَكْتُبُونَ ٱلْكِتَٰبَ بِأَيْدِيهِمْ ثُمَّ يَقُولُونَ هَٰذَا مِنْ عِندِ ٱللَّهِ لِيَشْتَرُوا۟ بِهِۦ ثَمَنًۭا قَلِيلًۭا ۖ فَوَيْلٌۭ لَّهُم مِّمَّا كَتَبَتْ أَيْدِيهِمْ وَوَيْلٌۭ لَّهُم مِّمَّا يَكْسِبُونَ,فويلۭ للذين يكتبون الكتب بايديهم ثم يقولون هذا من عند الله ليشتروا۟ بهۦ ثمنۭا قليلۭا ۖ فويلۭ لهم مما كتبت ايديهم وويلۭ لهم مما يكسبون,6933,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,80,وَقَالُوا۟ لَن تَمَسَّنَا ٱلنَّارُ إِلَّآ أَيَّامًۭا مَّعْدُودَةًۭ ۚ قُلْ أَتَّخَذْتُمْ عِندَ ٱللَّهِ عَهْدًۭا فَلَن يُخْلِفَ ٱللَّهُ عَهْدَهُۥٓ ۖ أَمْ تَقُولُونَ عَلَى ٱللَّهِ مَا لَا تَعْلَمُونَ,وقالوا۟ لن تمسنا النار الا ايامۭا معدودهۭ ۚ قل اتخذتم عند الله عهدۭا فلن يخلف الله عهدهۥ ۖ ام تقولون علي الله ما لا تعلمون,6319,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,81,بَلَىٰ مَن كَسَبَ سَيِّئَةًۭ وَأَحَٰطَتْ بِهِۦ خَطِيٓـَٔتُهُۥ فَأُو۟لَٰٓئِكَ أَصْحَٰبُ ٱلنَّارِ ۖ هُمْ فِيهَا خَٰلِدُونَ,بلي من كسب سيئهۭ واحطت بهۦ خطيتهۥ فاو۟لئك اصحب النار ۖ هم فيها خلدون,3095,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,82,وَٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ أُو۟لَٰٓئِكَ أَصْحَٰبُ ٱلْجَنَّةِ ۖ هُمْ فِيهَا خَٰلِدُونَ,والذين ءامنوا۟ وعملوا۟ الصلحت او۟لئك اصحب الجنه ۖ هم فيها خلدون,2686,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,83,وَإِذْ أَخَذْنَا مِيثَٰقَ بَنِىٓ إِسْرَٰٓءِيلَ لَا تَعْبُدُونَ إِلَّا ٱللَّهَ وَبِٱلْوَٰلِدَيْنِ إِحْسَانًۭا وَذِى ٱلْقُرْبَىٰ وَٱلْيَتَٰمَىٰ وَٱلْمَسَٰكِينِ وَقُولُوا۟ لِلنَّاسِ حُسْنًۭا وَأَقِيمُوا۟ ٱلصَّلَوٰةَ وَءَاتُوا۟ ٱلزَّكَوٰةَ ثُمَّ تَوَلَّيْتُمْ إِلَّا قَلِيلًۭا مِّنكُمْ وَأَنتُم مُّعْرِضُونَ,واذ اخذنا ميثق بني اسرءيل لا تعبدون الا الله وبالولدين احسانۭا وذي القربي واليتمي والمسكين وقولوا۟ للناس حسنۭا واقيموا۟ الصلوه وءاتوا۟ الزكوه ثم توليتم الا قليلۭا منكم وانتم معرضون,10458,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,84,وَإِذْ أَخَذْنَا مِيثَٰقَكُمْ لَا تَسْفِكُونَ دِمَآءَكُمْ وَلَا تُخْرِجُونَ أَنفُسَكُم مِّن دِيَٰرِكُمْ ثُمَّ أَقْرَرْتُمْ وَأَنتُمْ تَشْهَدُونَ,واذ اخذنا ميثقكم لا تسفكون دماءكم ولا تخرجون انفسكم من ديركم ثم اقررتم وانتم تشهدون,8176,1.0,Medina,Madaniyah,2
2,al-Baqarah,البقرة,85,ثُمَّ أَنتُمْ هَٰٓؤُلَآءِ تَقْتُلُونَ أَنفُسَكُمْ وَتُخْرِجُونَ فَرِيقًۭا مِّنكُم مِّن دِيَٰرِهِمْ تَظَٰهَرُونَ عَلَيْهِم بِٱلْإِثْمِ وَٱلْعُدْوَٰنِ وَإِن يَأْتُوكُمْ أُسَٰرَىٰ تُفَٰدُوهُمْ وَهُوَ مُحَرَّمٌ عَلَيْكُمْ إِخْرَاجُهُمْ ۚ أَفَتُؤْمِنُونَ بِبَعْضِ ٱلْكِتَٰبِ وَتَكْفُرُونَ بِبَعْضٍۢ ۚ فَمَا جَزَآءُ مَن يَفْعَلُ ذَٰلِكَ مِنكُمْ إِلَّا خِزْىٌۭ فِى ٱلْحَيَوٰةِ ٱلدُّنْيَا ۖ وَيَوْمَ ٱلْقِيَٰمَةِ يُرَدُّونَ إِلَىٰٓ أَشَدِّ ٱلْعَذَابِ ۗ وَمَا ٱللَّهُ بِغَٰفِلٍ عَمَّا تَعْمَلُونَ,ثم انتم هؤلاء تقتلون انفسكم وتخرجون فريقۭا منكم من ديرهم تظهرون عليهم بالاثم والعدون وان ياتوكم اسري تفدوهم وهو محرم عليكم اخراجهم ۚ افتؤمنون ببعض الكتب وتكفرون ببعضۢ ۚ فما جزاء من يفعل ذلك منكم الا خزيۭ في الحيوه الدنيا ۖ ويوم القيمه يردون الي اشد العذاب ۗ وما الله بغفل عما تعملون,18980,1.0,Medina,Madaniyah,2
